Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Renato,tvui,movieDetails,,,2021-12-25 15:55:49
Renato,tvui,playback,,,2021-12-25 15:55:49
Renato,tvui,exitDialog,,,2021-12-25 15:55:46
Renato,tvui,playback,,,2021-12-25 15:55:46
Renato,tvui,movieDetails,,,2021-12-25 15:45:33
Renato,tvui,playback,,,2021-12-25 15:45:33
Renato,tvui,movieDetails,,,2021-12-25 15:45:31
Renato,tvui,browseTitles,,,2021-12-25 15:45:31
Renato,tvui,browseTitles,,,2021-12-25 15:45:24
Renato,tvui,profilesGate,,,2021-12-25 15:45:24
Renato,tvui,profilesGate,,,2021-12-25 15:44:45
Renato,tvui,playback,,,2021-12-24 04:47:14
Renato,tvui,movieDetails,,,2021-12-24 04:47:14
Renato,tvui,playback,,,2021-12-24 04:45:24
Renato,tvui,postPlay,,,2021-12-24 04:45:24
Renato,tvui,playback,,,2021-12-24 04:45:17
Renato,tvui,postPlay,,,2021-12-24 04:45:17
Renato,tvui,postPlay,,,2021-12-24 04:02:40
Renato,tvui,playback,,,2021-12-24 04:02:39
Renato,tvui,playback,,,2021-12-24 04:02:32
Renato,tvui,postPlay,,,2021-12-24 04:02:32
Renato,tvui,postPlay,,,2021-12-24 03:20:37
Renato,tvui,playback,,,2021-12-24 03:20:36
Renato,tvui,playback,,,2021-12-24 03:20:30
Renato,tvui,postPlay,,,2021-12-24 03:20:30
Renato,tvui,playback,,,2021-12-24 02:36:00
Renato,tvui,movieDetails,,,2021-12-24 02:36:00
Renato,tvui,searchSuggestionTitleResults,,,2021-12-24 02:35:53
Renato,tvui,movieDetails,,,2021-12-24 02:35:53
Renato,tvui,movieDetails,,,2021-12-24 02:33:25
Renato,tvui,search,,,2021-12-24 02:33:25
Renato,tvui,movieDetails,,,2021-12-24 02:33:15
Renato,tvui,search,,,2021-12-24 02:33:15
Renato,tvui,search,,,2021-12-24 02:32:33
Renato,tvui,movieDetails,,,2021-12-24 02:32:33
Renato,tvui,movieDetails,,,2021-12-24 02:32:30
Renato,tvui,playback,,,2021-12-24 02:32:30
Renato,tvui,movieDetails,,,2021-12-24 02:28:49
Renato,tvui,playback,,,2021-12-24 02:28:49
Renato,tvui,search,,,2021-12-24 02:28:36
Renato,tvui,movieDetails,,,2021-12-24 02:28:36
Renato,tvui,search,,,2021-12-24 02:28:17
Renato,tvui,movieDetails,,,2021-12-24 02:28:15
Renato,tvui,movieDetails,,,2021-12-24 02:27:59
Renato,tvui,search,,,2021-12-24 02:27:59
Renato,tvui,search,,,2021-12-24 02:27:24
Renato,tvui,exitDialog,,,2021-12-24 02:27:23
Renato,tvui,search,,,2021-12-24 02:27:19
Renato,tvui,exitDialog,,,2021-12-24 02:27:19
Renato,tvui,movieDetails,,,2021-12-24 02:25:52
Renato,tvui,search,,,2021-12-24 02:25:52
Renato,tvui,playback,,,2021-12-24 02:25:46
Renato,tvui,movieDetails,,,2021-12-24 02:25:46
Renato,tvui,movieDetails,,,2021-12-24 02:25:28
Renato,tvui,playback,,,2021-12-24 02:25:28
Renato,tvui,movieDetails,,,2021-12-24 02:25:17
Renato,tvui,search,,,2021-12-24 02:25:17
Renato,tvui,movieDetails,,,2021-12-24 02:24:58
Renato,tvui,search,,,2021-12-24 02:24:58
Renato,tvui,playback,,,2021-12-24 02:24:55
Renato,tvui,movieDetails,,,2021-12-24 02:24:55
Renato,tvui,playback,,,2021-12-24 02:05:33
Renato,tvui,movieDetails,,,2021-12-24 02:05:33
Renato,tvui,movieDetails,,,2021-12-24 02:05:27
Renato,tvui,search,,,2021-12-24 02:05:27
Renato,tvui,search,,,2021-12-24 02:00:37
Renato,tvui,movieDetails,,,2021-12-24 02:00:37
Renato,tvui,search,,,2021-12-24 02:00:28
Renato,tvui,movieDetails,,,2021-12-24 02:00:28
Renato,tvui,exitDialog,,,2021-12-24 01:58:08
Renato,tvui,search,,,2021-12-24 01:58:08
Renato,tvui,search,,,2021-12-24 01:57:57
Renato,tvui,exitDialog,,,2021-12-24 01:57:57
Renato,tvui,search,,,2021-12-24 01:57:51
Renato,tvui,movieDetails,,,2021-12-24 01:57:51
Renato,tvui,search,,,2021-12-24 01:57:38
Renato,tvui,movieDetails,,,2021-12-24 01:57:38
Renato,tvui,browseTitles,,,2021-12-24 01:55:39
Renato,tvui,search,,,2021-12-24 01:55:39
Renato,tvui,profilesGate,,,2021-12-24 01:50:57
Renato,tvui,browseTitles,,,2021-12-24 01:50:57
Renato,tvui,exitDialog,,,2021-12-21 20:40:00
Renato,tvui,profilesGate,,,2021-12-21 20:40:00
Renato,tvui,profilesGate,,,2021-12-21 20:39:56
Renato,tvui,exitDialog,,,2021-12-21 20:39:56
Renato,tvui,profilesGate,,,2021-12-21 20:39:44
Renato,tvui,movieDetails,,,2021-12-21 19:31:15
Renato,tvui,profilesGate,,,2021-12-21 19:31:15
Renato,tvui,movieDetails,,,2021-12-21 17:49:54
Renato,tvui,playback,,,2021-12-21 17:49:54
Renato,tvui,movieDetails,,,2021-12-21 17:09:28
Renato,tvui,playback,,,2021-12-21 17:09:28
Renato,tvui,browseTitles,,,2021-12-21 17:09:26
Renato,tvui,movieDetails,,,2021-12-21 17:09:26
Renato,tvui,profilesGate,,,2021-12-21 17:09:19
Renato,tvui,browseTitles,,,2021-12-21 17:09:19
Renato,tvui,profilesGate,,,2021-12-19 23:53:03
Renato,tvui,browseTitles,,,2021-12-19 23:53:03
Renato,tvui,playback,,,2021-12-19 23:22:58
Renato,tvui,browseTitles,,,2021-12-19 23:22:58
Renato,tvui,episodesSelector,,,2021-12-19 22:48:47
Renato,tvui,playback,,,2021-12-19 22:48:47
Renato,tvui,movieDetails,,,2021-12-19 22:44:42
Renato,tvui,episodesSelector,,,2021-12-19 22:44:42
Renato,tvui,browseTitles,,,2021-12-19 22:44:37
Renato,tvui,movieDetails,,,2021-12-19 22:44:37
Renato,tvui,browseTitles,,,2021-12-19 22:44:11
Renato,tvui,profilesGate,,,2021-12-19 22:44:11
Renato,tvui,browseTitles,,,2021-12-18 23:01:39
Renato,tvui,profilesGate,,,2021-12-18 23:01:39
Renato,tvui,browseTitles,,,2021-12-18 23:01:29
Renato,tvui,profilesGate,,,2021-12-18 23:01:29
Renato,tvui,profilesGate,,,2021-12-18 23:01:27
Renato,tvui,movieDetails,,,2021-12-18 09:10:29
Renato,tvui,playback,,,2021-12-18 09:10:29
Renato,tvui,movieDetails,,,2021-12-18 09:10:19
Renato,tvui,profilesGate,,,2021-12-18 09:10:19
Renato,tvui,playback,,,2021-12-18 01:10:33
Renato,tvui,movieDetails,,,2021-12-18 01:10:33
Renato,tvui,playback,,,2021-12-18 01:10:31
Renato,tvui,movieDetails,,,2021-12-18 01:10:31
Renato,tvui,movieDetails,,,2021-12-18 01:10:25
Renato,tvui,playback,,,2021-12-18 01:10:25
Renato,tvui,search,,,2021-12-18 01:10:22
Renato,tvui,movieDetails,,,2021-12-18 01:10:22
Renato,tvui,browseTitles,,,2021-12-18 01:10:06
Renato,tvui,search,,,2021-12-18 01:10:06
Renato,tvui,profilesGate,,,2021-12-18 01:09:58
Renato,tvui,browseTitles,,,2021-12-18 01:09:58
Renato,tvui,profilesGate,,,2021-12-17 00:00:34
Renato,tvui,browseTitles,,,2021-12-17 00:00:34
Renato,tvui,browseTitles,,,2021-12-17 00:00:29
Renato,tvui,movieDetails,,,2021-12-17 00:00:29
Renato,tvui,movieDetails,,,2021-12-17 00:00:15
Renato,tvui,browseTitles,,,2021-12-17 00:00:15
Renato,tvui,profilesGate,,,2021-12-17 00:00:01
Renato,tvui,browseTitles,,,2021-12-17 00:00:01
Renato,tvui,profilesGate,,,2021-12-16 23:59:57
Renato,tvui,profilesGate,,,2021-12-16 23:59:57
Renato,tvui,profilesGate,,,2021-12-16 23:59:56
Renato,tvui,profilesGate,,,2021-12-16 12:09:13
Renato,tvui,profilesGate,,,2021-12-16 03:15:40
Renato,tvui,movieDetails,,,2021-12-15 14:54:05
Renato,tvui,profilesGate,,,2021-12-15 14:54:05
Renato,tvui,movieDetails,,,2021-12-15 14:12:24
Renato,tvui,playback,,,2021-12-15 14:12:24
Renato,tvui,playback,,,2021-12-15 14:12:23
Renato,tvui,exitDialog,,,2021-12-15 14:12:23
Renato,tvui,playback,,,2021-12-15 14:12:21
Renato,tvui,exitDialog,,,2021-12-15 14:12:21
Renato,tvui,movieDetails,,,2021-12-15 14:11:49
Renato,tvui,playback,,,2021-12-15 14:11:49
Renato,tvui,browseTitles,,,2021-12-15 14:11:47
Renato,tvui,movieDetails,,,2021-12-15 14:11:47
Renato,tvui,profilesGate,,,2021-12-15 14:11:30
Renato,tvui,browseTitles,,,2021-12-15 14:11:30
Renato,tvui,profilesGate,,,2021-12-15 14:11:29
Renato,tvui,browseTitles,,,2021-12-15 09:47:03
Renato,tvui,profilesGate,,,2021-12-15 09:47:03
Renato,tvui,exitDialog,,,2021-12-15 03:35:29
Renato,tvui,browseTitles,,,2021-12-15 03:35:29
Renato,tvui,browseTitles,,,2021-12-15 03:35:26
Renato,tvui,exitDialog,,,2021-12-15 03:35:26
Renato,tvui,movieDetails,,,2021-12-15 03:35:23
Renato,tvui,browseTitles,,,2021-12-15 03:35:23
Renato,tvui,postPlay,,,2021-12-15 03:35:22
Renato,tvui,movieDetails,,,2021-12-15 03:35:22
Renato,tvui,playback,,,2021-12-15 03:35:07
Renato,tvui,postPlay,,,2021-12-15 03:35:07
Renato,tvui,movieDetails,,,2021-12-15 01:47:07
Renato,tvui,playback,,,2021-12-15 01:47:07
Renato,tvui,browseTitles,,,2021-12-15 01:47:04
Renato,tvui,movieDetails,,,2021-12-15 01:47:04
Renato,tvui,profilesGate,,,2021-12-15 01:46:45
Renato,tvui,browseTitles,,,2021-12-15 01:46:45
Renato,android,browseTitles,,,2021-12-11 02:54:22
Renato,android,playback,,,2021-12-11 02:54:21
Renato,android,playback,,,2021-12-11 02:54:18
Renato,android,browseTitles,,,2021-12-11 02:54:16
Renato,android,newsFeed,,,2021-12-11 02:53:00
Renato,android,browseTitles,,,2021-12-11 02:53:00
Renato,android,browseTitles,,,2021-12-11 02:49:34
Renato,android,newsFeed,,,2021-12-11 02:49:34
Renato,android,browseTitles,,,2021-12-11 02:47:26
Renato,android,browseTitles,,,2021-12-11 02:47:26
Renato,android,browseTitles,,,2021-12-11 02:47:26
Renato,android,accountMenu,,,2021-12-11 02:47:25
Renato,android,accountMenu,,,2021-12-11 02:47:25
Renato,android,accountMenu,,,2021-12-11 02:47:25
Renato,android,accountMenu,,,2021-12-11 01:15:26
Renato,android,browseTitles,,,2021-12-11 01:15:25
Renato,android,accountMenu,,,2021-12-11 01:14:06
Renato,android,browseTitles,,,2021-12-11 01:14:06
Renato,android,browseTitles,,,2021-12-11 01:14:06
Renato,android,browseTitles,,,2021-12-11 01:14:06
Renato,android,accountMenu,,,2021-12-11 01:14:05
Renato,android,accountMenu,,,2021-12-11 01:14:05
Renato,android,browseTitles,,,2021-12-08 02:56:58
Renato,android,profilesGate,,,2021-12-08 02:56:57
Renato,android,browseTitles,,,2021-12-08 02:19:38
Renato,android,browseTitles,,,2021-12-08 02:19:38
Renato,android,browseTitles,,,2021-12-08 02:19:38
Renato,android,profilesGate,,,2021-12-08 02:19:37
Renato,tvui,profilesGate,,,2021-12-07 23:29:09
Renato,tvui,movieDetails,,,2021-12-07 23:29:09
Renato,tvui,playback,,,2021-12-07 22:59:09
Renato,tvui,movieDetails,,,2021-12-07 22:59:09
Renato,tvui,postPlay,,,2021-12-07 22:54:53
Renato,tvui,playback,,,2021-12-07 22:54:53
Renato,tvui,playback,,,2021-12-07 22:54:47
Renato,tvui,postPlay,,,2021-12-07 22:54:47
Renato,tvui,episodesSelector,,,2021-12-07 22:35:02
Renato,tvui,playback,,,2021-12-07 22:35:02
Renato,tvui,movieDetails,,,2021-12-07 22:34:56
Renato,tvui,episodesSelector,,,2021-12-07 22:34:56
Renato,tvui,playback,,,2021-12-07 22:34:51
Renato,tvui,movieDetails,,,2021-12-07 22:34:51
Renato,tvui,movieDetails,,,2021-12-07 22:33:24
Renato,tvui,playback,,,2021-12-07 22:33:24
Renato,tvui,playback,,,2021-12-07 22:33:11
Renato,tvui,movieDetails,,,2021-12-07 22:33:11
Renato,tvui,movieDetails,,,2021-12-07 22:32:45
Renato,tvui,playback,,,2021-12-07 22:32:45
Renato,tvui,browseTitles,,,2021-12-07 22:32:24
Renato,tvui,movieDetails,,,2021-12-07 22:32:24
Renato,tvui,browseTitles,,,2021-12-07 22:32:17
Renato,tvui,profilesGate,,,2021-12-07 22:32:17
Renato,tvui,profilesGate,,,2021-12-07 19:54:59
Renato,tvui,profilesGate,,,2021-12-07 18:31:46
Renato,tvui,movieDetails,,,2021-12-07 18:31:46
Renato,tvui,playback,,,2021-12-07 18:01:46
Renato,tvui,movieDetails,,,2021-12-07 18:01:46
Renato,tvui,playback,,,2021-12-07 17:55:09
Renato,tvui,postPlay,,,2021-12-07 17:55:09
Renato,tvui,playback,,,2021-12-07 17:55:02
Renato,tvui,postPlay,,,2021-12-07 17:55:02
Renato,tvui,postPlay,,,2021-12-07 17:36:49
Renato,tvui,playback,,,2021-12-07 17:36:49
Renato,tvui,playback,,,2021-12-07 17:36:47
Renato,tvui,postPlay,,,2021-12-07 17:36:47
Renato,tvui,movieDetails,,,2021-12-07 17:12:53
Renato,tvui,playback,,,2021-12-07 17:12:53
Renato,tvui,browseTitles,,,2021-12-07 17:12:49
Renato,tvui,movieDetails,,,2021-12-07 17:12:49
Renato,tvui,profilesGate,,,2021-12-07 17:12:40
Renato,tvui,browseTitles,,,2021-12-07 17:12:39
Renato,android,browseTitles,,,2021-12-03 01:04:02
Renato,android,playback,,,2021-12-03 00:59:06
Renato,android,browseTitles,,,2021-12-03 00:59:06
Renato,android,playback,,,2021-12-03 00:58:56
Renato,android,browseTitles,,,2021-12-03 00:58:54
Renato,android,browseTitles,,,2021-12-03 00:57:22
Renato,android,profilesGate,,,2021-12-03 00:57:20
Renato,android,profilesGate,,,2021-11-30 21:07:53
Renato,android,browseTitles,,,2021-11-30 21:07:53
Renato,android,browseTitles,,,2021-11-30 21:07:53
Renato,android,browseTitles,,,2021-11-30 21:07:53
Renato,tvui,profilesGate,,,2021-11-27 01:56:42
Renato,tvui,browseTitlesGallery,,,2021-11-27 01:56:41
Renato,tvui,movieDetails,,,2021-11-27 01:56:35
Renato,tvui,browseTitlesGallery,,,2021-11-27 01:56:35
Renato,tvui,movieDetails,,,2021-11-27 01:56:10
Renato,tvui,browseTitlesGallery,,,2021-11-27 01:56:10
Renato,tvui,browseTitles,,,2021-11-27 01:55:03
Renato,tvui,browseTitlesGallery,,,2021-11-27 01:55:03
Renato,tvui,profilesGate,,,2021-11-27 01:50:58
Renato,tvui,browseTitles,,,2021-11-27 01:50:58
Renato,tvui,profilesGate,,,2021-11-27 01:50:56
Renato,tvui,postPlay,,,2021-11-24 02:56:10
Renato,tvui,browseTitles,,,2021-11-24 02:56:10
Renato,tvui,playback,,,2021-11-24 02:55:25
Renato,tvui,postPlay,,,2021-11-24 02:55:25
Renato,tvui,movieDetails,,,2021-11-24 02:24:12
Renato,tvui,playback,,,2021-11-24 02:24:12
Renato,tvui,playback,,,2021-11-24 02:23:47
Renato,tvui,movieDetails,,,2021-11-24 02:23:47
Renato,tvui,movieDetails,,,2021-11-24 01:10:59
Renato,tvui,playback,,,2021-11-24 01:10:59
Renato,tvui,playback,,,2021-11-24 01:10:56
Renato,tvui,movieDetails,,,2021-11-24 01:10:56
Renato,tvui,movieDetails,,,2021-11-24 01:03:30
Renato,tvui,playback,,,2021-11-24 01:03:30
Renato,tvui,movieDetails,,,2021-11-24 01:03:28
Renato,tvui,browseTitles,,,2021-11-24 01:03:28
Renato,tvui,browseTitles,,,2021-11-24 01:02:10
Renato,tvui,profilesGate,,,2021-11-24 01:02:10
Renato,tvui,profilesGate,,,2021-11-24 01:02:07
Renato,tvui,profilesGate,,,2021-11-22 20:05:24
Renato,tvui,movieDetails,,,2021-11-22 05:13:14
Renato,tvui,profilesGate,,,2021-11-22 05:13:14
Renato,tvui,playback,,,2021-11-21 23:03:18
Renato,tvui,movieDetails,,,2021-11-21 23:03:18
Renato,tvui,exitDialog,,,2021-11-21 23:03:17
Renato,tvui,playback,,,2021-11-21 23:03:17
Renato,tvui,playback,,,2021-11-21 23:03:15
Renato,tvui,exitDialog,,,2021-11-21 23:03:15
Renato,tvui,movieDetails,,,2021-11-21 23:01:12
Renato,tvui,playback,,,2021-11-21 23:01:12
Renato,tvui,movieDetails,,,2021-11-21 23:00:40
Renato,tvui,browseTitles,,,2021-11-21 23:00:40
Renato,tvui,browseTitles,,,2021-11-21 23:00:35
Renato,tvui,movieDetails,,,2021-11-21 23:00:35
Renato,tvui,playback,,,2021-11-21 23:00:34
Renato,tvui,movieDetails,,,2021-11-21 23:00:34
Renato,tvui,movieDetails,,,2021-11-21 22:44:02
Renato,tvui,playback,,,2021-11-21 22:44:02
Renato,tvui,browseTitles,,,2021-11-21 22:43:56
Renato,tvui,movieDetails,,,2021-11-21 22:43:56
Renato,tvui,profilesGate,,,2021-11-21 22:43:52
Renato,tvui,browseTitles,,,2021-11-21 22:43:52
Renato,tvui,profilesGate,,,2021-11-21 22:43:50
Renato,tvui,playback,,,2021-11-21 20:55:39
Renato,tvui,exitDialog,,,2021-11-21 20:55:39
Renato,tvui,playback,,,2021-11-21 20:55:39
Renato,tvui,movieDetails,,,2021-11-21 20:55:39
Renato,tvui,playback,,,2021-11-21 20:55:36
Renato,tvui,exitDialog,,,2021-11-21 20:55:36
Renato,tvui,movieDetails,,,2021-11-21 20:27:00
Renato,tvui,playback,,,2021-11-21 20:27:00
Renato,tvui,browseTitles,,,2021-11-21 20:26:58
Renato,tvui,movieDetails,,,2021-11-21 20:26:58
Renato,tvui,movieDetails,,,2021-11-21 20:26:55
Renato,tvui,browseTitles,,,2021-11-21 20:26:55
Renato,tvui,playback,,,2021-11-21 20:26:54
Renato,tvui,movieDetails,,,2021-11-21 20:26:54
Renato,tvui,movieDetails,,,2021-11-21 20:18:54
Renato,tvui,playback,,,2021-11-21 20:18:54
Renato,tvui,browseTitles,,,2021-11-21 20:18:52
Renato,tvui,movieDetails,,,2021-11-21 20:18:52
Renato,tvui,browseTitles,,,2021-11-21 20:18:46
Renato,tvui,movieDetails,,,2021-11-21 20:18:46
Renato,tvui,playback,,,2021-11-21 20:18:42
Renato,tvui,movieDetails,,,2021-11-21 20:18:41
Renato,tvui,playback,,,2021-11-21 19:55:50
Renato,tvui,movieDetails,,,2021-11-21 19:55:50
Renato,tvui,browseTitles,,,2021-11-21 19:55:47
Renato,tvui,movieDetails,,,2021-11-21 19:55:47
Renato,tvui,profilesGate,,,2021-11-21 19:55:41
Renato,tvui,browseTitles,,,2021-11-21 19:55:41
Renato,tvui,profilesGate,,,2021-11-21 19:55:33
Renato,tvui,exitDialog,,,2021-11-21 15:28:47
Renato,tvui,profilesGate,,,2021-11-21 15:28:47
Renato,tvui,exitDialog,,,2021-11-21 14:27:41
Renato,tvui,browseTitles,,,2021-11-21 14:27:41
Renato,tvui,movieDetails,,,2021-11-21 14:27:37
Renato,tvui,browseTitles,,,2021-11-21 14:27:37
Renato,tvui,playback,,,2021-11-21 14:27:31
Renato,tvui,movieDetails,,,2021-11-21 14:27:31
Renato,tvui,movieDetails,,,2021-11-21 13:13:29
Renato,tvui,playback,,,2021-11-21 13:13:29
Renato,tvui,browseTitles,,,2021-11-21 13:13:27
Renato,tvui,movieDetails,,,2021-11-21 13:13:27
Renato,tvui,profilesGate,,,2021-11-21 13:12:12
Renato,tvui,browseTitles,,,2021-11-21 13:12:12
Renato,tvui,profilesGate,,,2021-11-17 21:34:36
Renato,tvui,profilesGate,,,2021-11-17 00:39:53
Renato,tvui,browseTitles,,,2021-11-17 00:39:53
Renato,tvui,browseTitles,,,2021-11-17 00:09:53
Renato,tvui,profilesGate,,,2021-11-17 00:09:53
Renato,android,browseTitles,,,2021-11-16 00:14:42
Renato,android,browseTitles,,,2021-11-16 00:12:02
Renato,android,profilesGate,,,2021-11-16 00:12:01
Renato,android,browseTitles,,,2021-11-15 02:31:31
Renato,android,playback,,,2021-11-15 02:31:31
Renato,android,playback,,,2021-11-15 02:31:29
Renato,android,browseTitles,,,2021-11-15 02:31:27
Renato,android,browseTitles,,,2021-11-15 02:31:25
Renato,android,profilesGate,,,2021-11-15 02:20:08
Renato,android,browseTitles,,,2021-11-15 02:20:08
Renato,android,browseTitles,,,2021-11-15 01:11:43
Renato,android,playback,,,2021-11-15 01:11:42
Renato,android,playback,,,2021-11-15 01:11:30
Renato,android,browseTitles,,,2021-11-15 01:11:24
Renato,android,comedyFeedTab,,,2021-11-15 01:11:16
Renato,android,browseTitles,,,2021-11-15 01:11:13
Renato,android,comedyFeedTab,,,2021-11-15 01:10:59
Renato,android,browseTitles,,,2021-11-15 01:10:58
Renato,android,browseTitles,,,2021-11-15 01:09:28
Renato,android,profilesGate,,,2021-11-15 01:09:27
Renato,tvui,movieDetails,,,2021-11-14 12:12:07
Renato,tvui,profilesGate,,,2021-11-14 12:12:07
Renato,android,playback,,,2021-11-14 05:18:08
Renato,android,search,,,2021-11-14 05:18:08
Renato,android,playback,,,2021-11-14 04:44:18
Renato,android,search,,,2021-11-14 04:44:18
Renato,android,playback,,,2021-11-14 04:44:10
Renato,android,search,,,2021-11-14 04:44:10
Renato,android,playback,,,2021-11-14 04:42:58
Renato,android,search,,,2021-11-14 04:42:58
Renato,android,postPlay,,,2021-11-14 04:42:45
Renato,android,postPlay,,,2021-11-14 04:42:45
Renato,android,playback,,,2021-11-14 04:42:42
Renato,android,playback,,,2021-11-14 04:42:42
Renato,android,playback,,,2021-11-14 04:42:42
Renato,android,playback,,,2021-11-14 04:42:42
Renato,android,playback,,,2021-11-14 03:46:56
Renato,android,search,,,2021-11-14 03:46:55
Renato,android,browseTitles,,,2021-11-14 03:46:53
Renato,android,search,,,2021-11-14 03:46:53
Renato,android,browseTitles,,,2021-11-14 03:46:50
Renato,android,newsFeed,,,2021-11-14 03:46:49
Renato,android,newsFeed,,,2021-11-14 03:46:47
Renato,android,search,,,2021-11-14 03:46:47
Renato,android,search,,,2021-11-14 03:46:43
Renato,android,newsFeed,,,2021-11-14 03:46:42
Renato,android,browseTitles,,,2021-11-14 03:46:41
Renato,android,newsFeed,,,2021-11-14 03:46:41
Renato,android,browseTitles,,,2021-11-14 03:46:39
Renato,android,newsFeed,,,2021-11-14 03:46:38
Renato,android,newsFeed,,,2021-11-14 03:46:30
Renato,android,browseTitles,,,2021-11-14 03:46:29
Renato,android,profilesGate,,,2021-11-14 03:45:50
Renato,android,browseTitles,,,2021-11-14 03:45:50
Renato,tvui,browseTitles,,,2021-11-14 03:12:07
Renato,tvui,movieDetails,,,2021-11-14 03:12:07
Renato,tvui,screenSaver,,,2021-11-14 03:11:34
Renato,tvui,screenSaver,,,2021-11-14 03:11:34
Renato,tvui,browseTitles,,,2021-11-14 03:11:34
Renato,tvui,browseTitles,,,2021-11-14 02:44:25
Renato,tvui,screenSaver,,,2021-11-14 02:44:25
Renato,tvui,playback,,,2021-11-14 02:39:25
Renato,tvui,browseTitles,,,2021-11-14 02:39:25
Renato,tvui,movieDetails,,,2021-11-14 02:37:54
Renato,tvui,playback,,,2021-11-14 02:37:54
Renato,tvui,browseTitles,,,2021-11-14 02:37:53
Renato,tvui,movieDetails,,,2021-11-14 02:37:53
Renato,tvui,search,,,2021-11-14 02:35:08
Renato,tvui,browseTitles,,,2021-11-14 02:35:08
Renato,tvui,search,,,2021-11-14 02:34:45
Renato,tvui,movieDetails,,,2021-11-14 02:34:45
Renato,tvui,movieDetails,,,2021-11-14 02:34:40
Renato,tvui,search,,,2021-11-14 02:34:39
Renato,tvui,browseTitles,,,2021-11-14 02:33:57
Renato,tvui,search,,,2021-11-14 02:33:57
Renato,tvui,profilesGate,,,2021-11-14 02:33:49
Renato,tvui,browseTitles,,,2021-11-14 02:33:49
Renato,android,browseTitles,,,2021-11-14 00:02:55
Renato,android,browseTitles,,,2021-11-14 00:02:52
Renato,android,playback,,,2021-11-14 00:02:04
Renato,android,browseTitles,,,2021-11-14 00:02:04
Renato,android,playback,,,2021-11-14 00:01:58
Renato,android,browseTitles,,,2021-11-14 00:01:56
Renato,android,profilesGate,,,2021-11-14 00:00:46
Renato,android,browseTitles,,,2021-11-14 00:00:46
Renato,android,browseTitles,,,2021-11-14 00:00:46
Renato,android,browseTitles,,,2021-11-14 00:00:46
Renato,tvui,profilesGate,,,2021-11-13 22:12:43
Renato,tvui,browseTitles,,,2021-11-13 21:09:56
Renato,tvui,exitDialog,,,2021-11-13 21:09:55
Renato,tvui,browseTitles,,,2021-11-13 21:09:54
Renato,tvui,exitDialog,,,2021-11-13 21:09:53
Renato,tvui,movieDetails,,,2021-11-13 21:08:22
Renato,tvui,browseTitles,,,2021-11-13 21:08:22
Renato,tvui,browseTitles,,,2021-11-13 21:08:10
Renato,tvui,movieDetails,,,2021-11-13 21:08:10
Renato,tvui,movieDetails,,,2021-11-13 21:07:20
Renato,tvui,browseTitles,,,2021-11-13 21:07:20
Renato,tvui,movieDetails,,,2021-11-13 21:07:16
Renato,tvui,browseTitles,,,2021-11-13 21:07:16
Renato,tvui,movieDetails,,,2021-11-13 21:06:23
Renato,tvui,browseTitles,,,2021-11-13 21:06:23
